date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Heavy Rain,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Snow,Snow Grains,Thunderstorms,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2017-12-21 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.9,103.07,93.0,0.0,0.0,0.06
2017-12-21 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.1,103.15,95.0,0.0,0.0,0.07
2017-12-21 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,103.17,92.0,0.0,0.0,0.07
2017-12-21 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,103.15,93.0,0.0,0.0,0.07
2017-12-21 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,103.16,96.0,0.0,0.0,0.07
2017-12-21 05:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9,103.12,93.0,0.0,0.0,0.07
2017-12-21 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2,103.1,94.0,0.0,0.0,0.06
2017-12-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.9,103.06,94.0,0.0,0.0,0.07
2017-12-21 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5,103.03,92.0,309.648,281.408,0.07
2017-12-21 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.6,102.99,94.0,252.52,225.444,0.07
2017-12-21 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7,103.04,93.0,851.96,811.282,0.07
2017-12-21 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,103.02,87.0,1113.564,1065.991,0.06
2017-12-21 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,102.98,80.0,482.783,450.845,0.07
2017-12-21 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,102.92,81.0,138.042,113.215,0.07
2017-12-21 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,102.82,81.0,119.516,95.043,0.07
2017-12-21 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,102.76,79.0,0.0,0.0,0.07
2017-12-21 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.73,81.0,0.0,0.0,0.06
2017-12-21 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,102.69,78.0,0.0,0.0,0.07
2017-12-21 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,102.65,78.0,0.0,0.0,0.07
2017-12-21 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.62,83.0,0.0,0.0,0.07
2017-12-21 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,102.61,84.0,0.0,0.0,0.07
2017-12-21 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,102.56,83.0,0.0,0.0,0.06
2017-12-21 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,102.54,85.0,0.0,0.0,0.07
2017-12-21 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.52,88.0,0.0,0.0,0.07
2017-12-22 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,102.5,91.0,0.0,0.0,0.09
2017-12-22 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,102.47,91.0,0.0,0.0,0.07
2017-12-22 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.46,89.0,0.0,0.0,0.08
2017-12-22 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,102.45,91.0,0.0,0.0,0.07
2017-12-22 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,102.46,92.0,0.0,0.0,0.07
2017-12-22 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,102.4,94.0,0.0,0.0,0.07
2017-12-22 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,102.4,95.0,0.0,0.0,0.06
2017-12-22 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,102.41,92.0,0.0,0.0,0.07
2017-12-22 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,102.41,88.0,237.266,210.497,0.07
2017-12-22 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.4,88.0,157.581,132.378,0.07
2017-12-22 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,102.45,92.0,205.478,179.34,0.07
2017-12-22 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,102.53,91.0,149.121,124.082,0.06
2017-12-22 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1,102.54,77.0,330.794,302.116,0.07
2017-12-22 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,102.55,67.0,138.18,113.351,0.07
2017-12-22 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,102.51,65.0,664.557,628.461,0.07
2017-12-22 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4,102.54,60.0,0.0,0.0,0.08
2017-12-22 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8,102.59,75.0,0.0,0.0,0.07
2017-12-22 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,102.62,78.0,0.0,0.0,0.07
2017-12-22 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,102.65,75.0,0.0,0.0,0.07
2017-12-22 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,102.7,68.0,0.0,0.0,0.07
2017-12-22 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,102.75,70.0,0.0,0.0,0.34
2017-12-22 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,102.8,68.0,0.0,0.0,0.52
2017-12-22 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,102.88,71.0,0.0,0.0,0.48
2017-12-22 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4,102.95,62.0,0.0,0.0,0.39
2017-12-23 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6,102.99,57.0,0.0,0.0,0.33
2017-12-23 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7,103.03,64.0,0.0,0.0,0.34
2017-12-23 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,103.09,66.0,0.0,0.0,0.35
2017-12-23 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9,103.13,73.0,0.0,0.0,0.34
2017-12-23 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7,103.18,76.0,0.0,0.0,0.34
2017-12-23 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1,103.24,77.0,0.0,0.0,0.34
2017-12-23 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,103.15,70.0,0.0,0.0,0.37
2017-12-23 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7,103.2,74.0,0.0,0.0,0.51
2017-12-23 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,103.26,62.0,591.983,557.58,0.57
2017-12-23 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,103.25,69.0,1476.882,1418.766,0.53
2017-12-23 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,103.35,66.0,1888.635,1817.209,2.76
2017-12-23 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,103.45,71.0,2378.523,2289.38,2.24
2017-12-23 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,103.51,61.0,2513.45,2419.069,1.22
2017-12-23 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,103.47,54.0,2103.114,2024.183,0.43
2017-12-23 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,103.43,49.0,1682.531,1617.948,0.42
2017-12-23 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,103.39,47.0,0.0,0.0,0.36
2017-12-23 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,103.35,51.0,0.0,0.0,0.57
2017-12-23 17:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,103.35,62.0,0.0,0.0,1.05
2017-12-23 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2,103.32,56.0,0.0,0.0,0.74
2017-12-23 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.1,103.31,71.0,0.0,0.0,0.71
2017-12-23 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.1,103.26,69.0,0.0,0.0,0.66
2017-12-23 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.3,103.19,76.0,0.0,0.0,0.86
2017-12-23 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.7,103.18,81.0,0.0,0.0,0.58
2017-12-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.3,103.16,76.0,0.0,0.0,0.5
2017-12-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.5,103.18,70.0,0.0,0.0,0.34
2017-12-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.5,103.14,70.0,0.0,0.0,0.15
2017-12-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.4,103.12,83.0,0.0,0.0,0.12
2017-12-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.9,103.06,81.0,0.0,0.0,0.28
2017-12-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.0,103.02,83.0,0.0,0.0,0.3
2017-12-24 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8,102.96,86.0,0.0,0.0,0.27
2017-12-24 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,102.83,82.0,0.0,0.0,0.1
2017-12-24 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,102.71,80.0,0.0,0.0,0.23
2017-12-24 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,102.65,80.0,32.414,9.564,0.38
2017-12-24 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,102.58,77.0,122.779,98.244,0.51
2017-12-24 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,102.55,75.0,204.834,178.708,0.27
2017-12-24 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,102.54,69.0,252.572,225.495,0.39
2017-12-24 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,102.51,74.0,255.71,228.57,0.32
2017-12-24 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,102.47,70.0,402.625,372.43,0.09
2017-12-24 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.44,66.0,117.623,93.186,0.19
2017-12-24 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.4,68.0,0.0,0.0,0.24
2017-12-24 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,102.37,71.0,0.0,0.0,0.54
2017-12-24 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,102.33,70.0,0.0,0.0,0.44
2017-12-24 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.3,75.0,0.0,0.0,0.44
2017-12-24 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.26,77.0,0.0,0.0,0.48
2017-12-24 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.24,79.0,0.0,0.0,0.8
2017-12-24 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.22,80.0,0.0,0.0,0.14
2017-12-24 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.21,80.0,0.0,0.0,0.18
2017-12-24 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.23,74.0,0.0,0.0,0.2
2017-12-25 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.22,77.0,0.0,0.0,0.1
2017-12-25 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,102.21,74.0,0.0,0.0,0.22
2017-12-25 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,102.23,80.0,0.0,0.0,0.17
2017-12-25 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.24,78.0,0.0,0.0,0.11
2017-12-25 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.28,77.0,0.0,0.0,0.14
2017-12-25 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,102.28,78.0,0.0,0.0,0.08
2017-12-25 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,102.31,79.0,0.0,0.0,0.18
2017-12-25 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,102.35,79.0,0.0,0.0,0.25
2017-12-25 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,102.4,87.0,31.65,8.814,0.27
2017-12-25 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,102.43,90.0,107.651,83.403,0.37
2017-12-25 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,102.51,90.0,199.385,173.367,0.68
2017-12-25 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,102.58,90.0,183.031,157.334,0.36
2017-12-25 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3,102.65,88.0,223.785,197.284,0.26
2017-12-25 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,102.66,87.0,265.961,238.613,0.08
2017-12-25 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,102.67,86.0,222.052,195.586,0.1
2017-12-25 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,102.68,87.0,0.0,0.0,0.08
2017-12-25 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,102.7,86.0,0.0,0.0,0.09
2017-12-25 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,102.71,84.0,0.0,0.0,0.08
2017-12-25 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.77,85.0,0.0,0.0,0.09
2017-12-25 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,102.8,84.0,0.0,0.0,0.08
2017-12-25 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.8,83.0,0.0,0.0,0.21
2017-12-25 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,102.81,80.0,0.0,0.0,0.11
2017-12-25 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.84,72.0,0.0,0.0,0.11
2017-12-25 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.86,75.0,0.0,0.0,0.4
2017-12-26 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.86,73.0,0.0,0.0,0.58
2017-12-26 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.86,75.0,0.0,0.0,0.36
2017-12-26 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,102.85,76.0,0.0,0.0,0.25
2017-12-26 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,102.86,77.0,0.0,0.0,0.27
2017-12-26 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,102.87,76.0,0.0,0.0,0.2
2017-12-26 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,102.85,78.0,0.0,0.0,0.08
2017-12-26 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,102.81,81.0,0.0,0.0,0.09
2017-12-26 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1,102.8,82.0,0.0,0.0,0.08
2017-12-26 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,102.8,80.0,415.118,384.655,0.23
2017-12-26 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,102.75,80.0,816.615,776.824,0.19
2017-12-26 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9,102.77,77.0,1860.125,1789.667,0.15
2017-12-26 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,102.79,75.0,1751.274,1684.448,0.22
2017-12-26 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,102.79,78.0,2371.876,2282.988,0.11
2017-12-26 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.75,76.0,1668.17,1604.05,0.09
2017-12-26 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.69,74.0,1160.736,1111.857,0.4
2017-12-26 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.59,75.0,0.0,0.0,0.36
2017-12-26 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,102.56,70.0,0.0,0.0,0.37
2017-12-26 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,102.54,72.0,0.0,0.0,0.48
2017-12-26 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.53,70.0,0.0,0.0,0.37
2017-12-26 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.47,72.0,0.0,0.0,0.34
2017-12-26 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,102.48,70.0,0.0,0.0,0.46
2017-12-26 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102.48,73.0,0.0,0.0,0.39
2017-12-26 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,102.49,74.0,0.0,0.0,0.42
2017-12-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4,102.49,79.0,0.0,0.0,0.39
2017-12-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1,102.48,79.0,0.0,0.0,0.35
2017-12-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4,102.46,84.0,0.0,0.0,0.18
2017-12-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.9,102.44,89.0,0.0,0.0,0.1
2017-12-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8,102.46,86.0,0.0,0.0,0.08
2017-12-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4,102.53,84.0,0.0,0.0,0.1
2017-12-27 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,102.51,86.0,0.0,0.0,0.19
2017-12-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,102.48,88.0,0.0,0.0,0.09
2017-12-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,102.46,89.0,0.0,0.0,0.08
2017-12-27 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,102.45,90.0,189.837,164.006,0.09
2017-12-27 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,102.47,90.0,318.662,290.235,0.1
2017-12-27 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,102.48,94.0,129.171,104.514,0.14
2017-12-27 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,102.5,94.0,163.952,138.626,0.77
2017-12-27 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,102.53,93.0,776.496,737.7,0.76
2017-12-27 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,102.52,95.0,1389.546,1334.067,0.54
2017-12-27 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,102.51,97.0,1039.37,993.812,0.39
2017-12-27 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8,102.5,95.0,0.0,0.0,0.32
2017-12-27 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,102.52,96.0,0.0,0.0,0.95
2017-12-27 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,102.52,97.0,0.0,0.0,0.4
2017-12-27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,102.51,97.0,0.0,0.0,0.49
2017-12-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,102.47,96.0,0.0,0.0,0.66
2017-12-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,102.52,96.0,0.0,0.0,0.56
2017-12-27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,102.49,97.0,0.0,0.0,0.24
2017-12-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,102.47,96.0,0.0,0.0,0.26
2017-12-27 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.49,96.0,0.0,0.0,0.27
2017-12-28 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,102.44,94.0,0.0,0.0,0.24
2017-12-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,102.4,97.0,0.0,0.0,0.11
2017-12-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,102.32,97.0,0.0,0.0,0.1
2017-12-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,102.3,98.0,0.0,0.0,0.12
2017-12-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,102.23,98.0,0.0,0.0,0.08
2017-12-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3,102.21,98.0,0.0,0.0,0.1
2017-12-28 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,102.09,98.0,0.0,0.0,0.12
2017-12-28 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,102.01,97.0,0.0,0.0,0.19
2017-12-28 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,101.95,98.0,19.455,0.0,0.17
2017-12-28 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7,101.85,98.0,154.308,129.169,0.28
2017-12-28 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,101.78,97.0,225.141,198.614,0.48
2017-12-28 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.2,101.69,97.0,168.512,143.098,0.38
2017-12-28 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7,101.57,97.0,184.851,159.119,0.24
2017-12-28 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,101.45,96.0,326.336,297.75,0.27
2017-12-28 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.2,101.32,95.0,306.932,278.748,0.69
2017-12-28 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,101.25,96.0,0.0,0.0,0.35
2017-12-28 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7,101.22,96.0,0.0,0.0,0.21
2017-12-28 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4,101.23,95.0,0.0,0.0,0.14
2017-12-28 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1,101.25,96.0,0.0,0.0,0.11
2017-12-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,101.27,95.0,0.0,0.0,0.24
2017-12-28 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,101.28,96.0,0.0,0.0,0.42
2017-12-28 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2,101.32,98.0,0.0,0.0,0.31
2017-12-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3,101.32,97.0,0.0,0.0,0.13
2017-12-28 23:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,101.37,98.0,0.0,0.0,0.1
2017-12-29 00:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,101.4,99.0,0.0,0.0,0.11
