date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Showers,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2019-08-02 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,101.26,92.0,66.22,42.747,0.29
2019-08-02 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,101.34,91.0,291.35,263.486,0.37
2019-08-02 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,101.41,91.0,962.136,918.625,0.28
2019-08-02 08:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.4,101.44,81.0,1783.047,1715.172,0.53
2019-08-02 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.8,101.58,69.0,2369.092,2280.309,0.31
2019-08-02 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.2,101.67,65.0,2810.274,2703.822,0.41
2019-08-02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.9,101.73,60.0,3050.142,2933.387,0.9
2019-08-02 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.6,101.79,57.0,3097.18,2978.347,1.0
2019-08-02 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.5,101.82,53.0,2968.303,2855.118,0.39
2019-08-02 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.8,101.85,53.0,2679.637,2578.59,0.55
2019-08-02 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.2,101.87,50.0,2003.487,1928.091,0.46
2019-08-02 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,101.86,47.0,1394.742,1339.108,0.52
2019-08-02 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,101.85,45.0,670.878,634.633,0.36
2019-08-02 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.5,101.84,46.0,250.491,223.456,1.99
2019-08-02 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.1,101.84,55.0,8.311,0.0,3.22
2019-08-02 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,101.86,54.0,0.0,0.0,1.65
2019-08-02 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,101.89,59.0,0.0,0.0,2.4
2019-08-02 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,101.94,72.0,0.0,0.0,1.93
2019-08-02 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,101.98,70.0,0.0,0.0,0.93
2019-08-03 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.99,74.0,0.0,0.0,0.6
2019-08-03 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,102.05,75.0,0.0,0.0,0.41
2019-08-03 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.9,102.05,82.0,0.0,0.0,0.4
2019-08-03 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.4,102.05,91.0,0.0,0.0,0.3
2019-08-03 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.7,102.07,88.0,0.0,0.0,0.39
2019-08-03 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,102.09,87.0,57.445,34.135,0.37
2019-08-03 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,102.11,89.0,284.617,256.89,0.31
2019-08-03 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,102.14,86.0,980.682,936.685,0.63
2019-08-03 08:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.5,102.17,79.0,1773.048,1705.504,1.79
2019-08-03 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0,102.18,73.0,2342.395,2254.628,1.52
2019-08-03 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.2,102.16,71.0,2799.742,2693.731,1.07
2019-08-03 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.3,102.13,74.0,3103.749,2984.624,0.83
2019-08-03 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.1,102.1,72.0,3037.091,2920.909,1.44
2019-08-03 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,102.07,71.0,2973.039,2859.649,2.37
2019-08-03 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,102.03,69.0,2639.078,2539.679,1.16
2019-08-03 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,101.99,63.0,2029.35,1953.045,1.01
2019-08-03 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,101.91,62.0,1373.002,1318.014,0.88
2019-08-03 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,101.84,66.0,624.423,589.269,1.02
2019-08-03 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,101.78,67.0,243.137,216.249,2.03
2019-08-03 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,101.74,74.0,6.92,0.0,3.01
2019-08-03 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,101.69,76.0,0.0,0.0,1.34
2019-08-03 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,101.67,79.0,0.0,0.0,0.96
2019-08-03 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,101.68,83.0,0.0,0.0,0.73
2019-08-03 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,101.69,88.0,0.0,0.0,0.72
2019-08-04 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,101.69,88.0,0.0,0.0,0.55
2019-08-04 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,101.7,88.0,0.0,0.0,0.42
2019-08-04 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,101.72,83.0,0.0,0.0,0.39
2019-08-04 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,101.73,82.0,0.0,0.0,0.24
2019-08-04 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,101.73,87.0,0.0,0.0,0.43
2019-08-04 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,101.71,87.0,56.531,33.238,0.25
2019-08-04 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,101.74,91.0,268.233,240.839,0.36
2019-08-04 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.77,81.0,977.31,933.401,0.23
2019-08-04 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,101.76,85.0,1748.704,1681.964,0.72
2019-08-04 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,101.77,79.0,2311.691,2225.086,1.52
2019-08-04 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,101.78,74.0,2734.941,2631.623,3.96
2019-08-04 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,101.76,74.0,2944.019,2831.882,2.5
2019-08-04 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,101.76,72.0,3040.165,2923.849,0.47
2019-08-04 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,101.71,72.0,2857.699,2749.249,0.43
2019-08-04 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,101.66,68.0,2529.832,2434.804,0.47
2019-08-04 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,101.62,66.0,1976.488,1902.035,0.41
2019-08-04 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,101.56,63.0,1325.748,1272.154,0.46
2019-08-04 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,101.5,62.0,631.759,596.434,0.25
2019-08-04 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,101.46,67.0,230.222,203.593,0.46
2019-08-04 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,101.42,72.0,6.918,0.0,0.47
2019-08-04 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,101.4,76.0,0.0,0.0,0.41
2019-08-04 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,101.39,79.0,0.0,0.0,0.48
2019-08-04 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,101.41,78.0,0.0,0.0,1.06
2019-08-04 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,101.41,84.0,0.0,0.0,1.36
2019-08-05 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,101.42,76.0,0.0,0.0,0.45
2019-08-05 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,101.43,75.0,0.0,0.0,0.35
2019-08-05 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,101.47,76.0,0.0,0.0,0.51
2019-08-05 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,101.5,85.0,0.0,0.0,0.47
2019-08-05 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,101.53,76.0,0.0,0.0,0.28
2019-08-05 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,101.57,92.0,53.476,30.239,0.42
2019-08-05 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,101.62,95.0,276.79,249.222,0.29
2019-08-05 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.66,84.0,967.319,923.673,0.25
2019-08-05 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,101.69,71.0,1744.209,1677.615,0.35
2019-08-05 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,101.7,60.0,2295.982,2209.968,0.41
2019-08-05 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,101.69,64.0,2763.435,2658.938,0.94
2019-08-05 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,101.7,71.0,3073.238,2955.466,0.31
2019-08-05 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,101.7,67.0,3032.777,2916.784,0.35
2019-08-05 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,101.68,62.0,2900.504,2790.234,0.31
2019-08-05 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,101.64,51.0,2569.498,2472.895,1.68
2019-08-05 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,101.58,50.0,2001.677,1926.344,0.8
2019-08-05 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,101.51,51.0,1350.511,1296.189,0.55
2019-08-05 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,101.44,55.0,616.731,581.756,0.65
2019-08-05 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,101.4,56.0,232.308,205.638,1.27
2019-08-05 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,101.35,66.0,3.569,0.0,0.61
2019-08-05 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,101.31,76.0,0.0,0.0,0.56
2019-08-05 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,101.32,85.0,0.0,0.0,1.36
2019-08-05 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,101.33,82.0,0.0,0.0,1.26
2019-08-05 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,101.35,82.0,0.0,0.0,0.55
2019-08-06 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,101.37,80.0,0.0,0.0,0.54
2019-08-06 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.39,79.0,0.0,0.0,0.41
2019-08-06 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,101.4,83.0,0.0,0.0,0.52
2019-08-06 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,101.43,89.0,0.0,0.0,0.33
2019-08-06 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,101.45,90.0,0.0,0.0,0.44
2019-08-06 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,101.48,90.0,60.853,37.48,0.32
2019-08-06 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,101.51,93.0,205.756,179.612,0.34
2019-08-06 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,101.56,89.0,365.987,336.572,0.32
2019-08-06 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,101.58,81.0,574.626,540.622,0.32
2019-08-06 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,101.59,73.0,766.225,727.681,0.39
2019-08-06 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,101.57,65.0,1380.561,1325.349,1.12
2019-08-06 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,101.54,59.0,2914.507,2803.638,0.45
2019-08-06 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,101.5,51.0,2963.375,2850.403,0.44
2019-08-06 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,101.44,74.0,2947.271,2834.995,0.31
2019-08-06 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,101.41,71.0,2585.072,2487.847,0.7
2019-08-06 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,101.35,72.0,2033.087,1956.649,1.31
2019-08-06 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,101.29,71.0,1361.993,1307.332,1.47
2019-08-06 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,101.23,69.0,599.452,564.877,0.5
2019-08-06 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,101.15,59.0,230.262,203.632,0.61
2019-08-06 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,101.12,64.0,3.542,0.0,0.98
2019-08-06 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,101.12,80.0,0.0,0.0,0.92
2019-08-06 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,101.16,69.0,0.0,0.0,0.82
2019-08-06 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,101.19,82.0,0.0,0.0,1.41
2019-08-06 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,101.2,79.0,0.0,0.0,1.34
2019-08-07 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,101.21,79.0,0.0,0.0,0.89
2019-08-07 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,101.24,84.0,0.0,0.0,0.84
2019-08-07 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,101.24,88.0,0.0,0.0,0.55
2019-08-07 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,101.26,87.0,0.0,0.0,0.42
2019-08-07 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,101.31,88.0,0.0,0.0,0.25
2019-08-07 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,101.32,92.0,43.278,20.229,0.34
2019-08-07 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,101.33,94.0,215.249,188.918,0.33
2019-08-07 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,101.38,85.0,377.767,348.102,0.32
2019-08-07 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,101.4,83.0,528.963,495.995,0.35
2019-08-07 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,101.4,74.0,660.774,624.767,0.28
2019-08-07 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,101.4,69.0,1685.275,1620.602,1.22
2019-08-07 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,101.38,64.0,2981.252,2867.507,0.98
2019-08-07 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,101.37,59.0,3017.798,2902.461,0.73
2019-08-07 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,101.33,54.0,2779.122,2673.972,0.55
2019-08-07 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,101.29,51.0,2448.171,2356.344,0.48
2019-08-07 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,101.24,51.0,1864.227,1793.63,0.67
2019-08-07 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,101.19,55.0,1287.594,1235.111,0.88
2019-08-07 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,101.15,66.0,631.796,596.47,0.92
2019-08-07 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,101.08,63.0,221.772,195.311,0.61
2019-08-07 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,101.04,65.0,0.0,0.0,0.56
2019-08-07 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,101.05,62.0,0.0,0.0,0.39
2019-08-07 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,101.1,73.0,0.0,0.0,0.42
2019-08-07 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,101.14,77.0,0.0,0.0,1.5
2019-08-07 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,101.2,78.0,0.0,0.0,0.94
2019-08-08 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,101.23,79.0,0.0,0.0,0.43
2019-08-08 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,101.26,76.0,0.0,0.0,0.55
2019-08-08 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,101.28,76.0,0.0,0.0,0.44
2019-08-08 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,101.32,80.0,0.0,0.0,0.37
2019-08-08 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,101.37,82.0,0.0,0.0,0.45
2019-08-08 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,101.4,85.0,48.928,25.775,0.26
2019-08-08 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,101.41,88.0,259.272,232.06,0.37
2019-08-08 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,101.45,85.0,953.308,910.028,0.3
2019-08-08 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3,101.48,83.0,1743.258,1676.696,0.22
2019-08-08 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.6,101.51,80.0,2207.946,2125.205,0.42
2019-08-08 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.3,101.51,73.0,2783.404,2678.076,0.43
2019-08-08 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.1,101.49,71.0,3021.578,2906.076,1.13
2019-08-08 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.3,101.47,65.0,3063.866,2946.507,0.67
2019-08-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.7,101.44,63.0,2868.574,2759.663,0.84
2019-08-08 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,101.41,60.0,2520.373,2425.719,0.82
2019-08-08 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,101.36,57.0,1817.964,1748.925,0.86
2019-08-08 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,101.34,60.0,1242.955,1191.756,0.75
2019-08-08 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,101.3,59.0,596.019,561.523,1.29
2019-08-08 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,101.28,61.0,218.006,191.62,1.42
2019-08-08 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,101.3,64.0,0.0,0.0,0.78
2019-08-08 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,101.32,67.0,0.0,0.0,0.7
2019-08-08 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,101.35,73.0,0.0,0.0,0.94
2019-08-08 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,101.39,77.0,0.0,0.0,1.35
2019-08-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9,101.39,75.0,0.0,0.0,1.05
2019-08-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.8,101.41,75.0,0.0,0.0,0.65
2019-08-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9,101.4,75.0,0.0,0.0,0.37
2019-08-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.7,101.37,74.0,0.0,0.0,0.42
2019-08-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9,101.37,73.0,0.0,0.0,0.34
2019-08-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9,101.35,72.0,0.0,0.0,0.32
2019-08-09 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,101.35,73.0,40.121,17.13,0.24
2019-08-09 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,101.38,75.0,192.003,166.13,0.33
2019-08-09 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,101.39,75.0,364.811,335.42,0.29
2019-08-09 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,101.42,73.0,597.047,562.528,0.48
2019-08-09 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,101.45,75.0,1231.922,1181.037,0.5
2019-08-09 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,101.45,73.0,2875.14,2765.95,0.78
2019-08-09 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,101.46,71.0,3049.021,2932.316,0.49
2019-08-09 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,101.45,66.0,3069.968,2952.339,1.29
2019-08-09 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,101.43,64.0,2887.438,2777.725,2.04
2019-08-09 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.2,101.38,56.0,2584.798,2487.583,0.53
2019-08-09 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.8,101.36,68.0,2043.432,1966.629,0.49
2019-08-09 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.1,101.34,62.0,1359.318,1304.736,0.88
2019-08-09 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,101.31,67.0,619.607,584.565,0.73
2019-08-09 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,101.3,71.0,239.069,212.263,1.08
