date,temperature,pressure,humidity,dc_output,ac_output,weather,energy_kWh
2016-07-22 01:00:00,18.3,101.65,77.0,0.0,0.0,Mostly Cloudy,0.09
2016-07-22 02:00:00,19.1,101.69,74.0,0.0,0.0,Cloudy,0.1
2016-07-22 03:00:00,17.7,101.71,75.0,0.0,0.0,Cloudy,0.09
2016-07-22 04:00:00,16.8,101.75,81.0,0.0,0.0,Cloudy,0.08
2016-07-22 05:00:00,16.2,101.81,83.0,95.715,71.692,Mostly Cloudy,0.1
2016-07-22 06:00:00,15.8,101.86,83.0,305.208,277.06,Mostly Cloudy,0.09
2016-07-22 07:00:00,16.0,101.95,82.0,990.009,945.766,Mostly Cloudy,0.08
2016-07-22 08:00:00,17.2,102.0,77.0,1725.899,1659.906,Mostly Cloudy,0.4
2016-07-22 09:00:00,18.9,102.02,70.0,2337.178,2249.609,Mostly Cloudy,0.19
2016-07-22 10:00:00,19.7,102.06,66.0,2692.886,2591.298,Mostly Cloudy,0.33
2016-07-22 11:00:00,20.4,102.11,63.0,2954.922,2842.316,Mainly Clear,0.12
2016-07-22 12:00:00,20.7,102.16,62.0,3019.012,2903.622,Mainly Clear,0.48
2016-07-22 13:00:00,21.1,102.22,59.0,2872.176,2763.112,Mainly Clear,0.33
2016-07-22 14:00:00,22.9,102.2,56.0,2569.912,2473.292,Mainly Clear,0.28
2016-07-22 15:00:00,23.7,102.2,48.0,1920.536,1848.018,Mainly Clear,0.12
2016-07-22 16:00:00,23.2,102.19,51.0,1353.525,1299.114,Mainly Clear,0.09
2016-07-22 17:00:00,23.1,102.18,50.0,625.608,590.426,Cloudy,0.11
2016-07-22 18:00:00,22.4,102.17,51.0,241.646,214.788,Cloudy,0.37
2016-07-22 19:00:00,20.5,102.17,58.0,25.814,3.084,Cloudy,0.19
2016-07-22 20:00:00,20.3,102.2,64.0,0.0,0.0,Cloudy,0.14
2016-07-22 21:00:00,19.6,102.23,64.0,0.0,0.0,Cloudy,0.55
2016-07-22 22:00:00,18.7,102.27,71.0,0.0,0.0,Cloudy,0.59
2016-07-22 23:00:00,17.1,102.31,76.0,0.0,0.0,Mainly Clear,0.58
2016-07-23 00:00:00,15.7,102.32,79.0,0.0,0.0,Mainly Clear,0.6
2016-07-23 01:00:00,15.1,102.33,79.0,0.0,0.0,Mainly Clear,0.47
2016-07-23 02:00:00,14.7,102.32,80.0,0.0,0.0,Clear,0.36
2016-07-23 03:00:00,14.5,102.32,81.0,0.0,0.0,Clear,0.34
2016-07-23 04:00:00,13.9,102.31,82.0,0.0,0.0,Clear,0.2
2016-07-23 05:00:00,13.5,102.31,84.0,94.712,70.708,Mainly Clear,0.11
2016-07-23 06:00:00,13.7,102.31,85.0,309.777,281.534,Mainly Clear,0.13
2016-07-23 07:00:00,14.1,102.33,86.0,966.77,923.139,Mainly Clear,0.13
2016-07-23 08:00:00,16.0,102.34,79.0,1691.328,1626.46,Mainly Clear,0.11
2016-07-23 09:00:00,17.2,102.38,74.0,2269.419,2184.399,Mainly Clear,0.2
2016-07-23 10:00:00,18.4,102.38,69.0,2720.314,2617.599,Mainly Clear,0.29
2016-07-23 11:00:00,19.2,102.41,62.0,2945.2,2833.013,Mainly Clear,0.19
2016-07-23 12:00:00,20.6,102.37,60.0,2924.165,2812.882,Mainly Clear,0.13
2016-07-23 13:00:00,19.7,102.36,73.0,2724.608,2621.716,Mainly Clear,0.13
2016-07-23 14:00:00,20.4,102.34,69.0,2437.136,2345.737,Mainly Clear,0.18
2016-07-23 15:00:00,20.7,102.34,71.0,1895.115,1823.468,Mainly Clear,0.45
2016-07-23 16:00:00,20.8,102.32,69.0,1307.582,1254.518,Mainly Clear,0.18
2016-07-23 17:00:00,20.8,102.29,69.0,630.932,595.627,Mainly Clear,0.13
2016-07-23 18:00:00,20.8,102.25,67.0,252.447,225.373,Mainly Clear,0.15
2016-07-23 19:00:00,20.6,102.2,59.0,25.714,2.986,Mainly Clear,0.17
2016-07-23 20:00:00,20.3,102.19,63.0,0.0,0.0,Mainly Clear,0.13
2016-07-23 21:00:00,18.9,102.2,71.0,0.0,0.0,Mainly Clear,0.14
2016-07-23 22:00:00,18.9,102.2,67.0,0.0,0.0,Mainly Clear,0.24
2016-07-23 23:00:00,17.5,102.19,71.0,0.0,0.0,Clear,0.36
2016-07-24 00:00:00,16.6,102.16,80.0,0.0,0.0,Clear,0.16
2016-07-24 01:00:00,16.3,102.14,78.0,0.0,0.0,Clear,0.1
2016-07-24 02:00:00,15.8,102.1,77.0,0.0,0.0,Mainly Clear,0.08
2016-07-24 03:00:00,16.0,102.07,74.0,0.0,0.0,Mainly Clear,0.1
2016-07-24 04:00:00,14.9,102.05,81.0,0.0,0.0,Mainly Clear,0.1
2016-07-24 05:00:00,15.1,102.02,83.0,67.288,43.796,Clear,0.09
2016-07-24 06:00:00,14.5,102.01,87.0,275.495,247.954,Clear,0.09
2016-07-24 07:00:00,16.2,102.02,84.0,549.889,516.448,Clear,0.1
2016-07-24 08:00:00,17.4,102.02,76.0,1372.192,1317.228,Mainly Clear,0.26
2016-07-24 09:00:00,18.1,102.02,73.0,2269.679,2184.65,Mainly Clear,0.21
2016-07-24 10:00:00,19.0,101.98,64.0,2728.268,2625.226,Mainly Clear,0.26
2016-07-24 11:00:00,19.5,101.95,69.0,2991.064,2876.892,Mainly Clear,0.21
2016-07-24 12:00:00,19.8,101.95,63.0,2885.87,2776.224,Mainly Clear,0.11
2016-07-24 13:00:00,20.6,101.9,62.0,2816.783,2710.058,Mainly Clear,0.17
2016-07-24 14:00:00,21.0,101.84,59.0,2555.998,2459.933,Mainly Clear,0.15
2016-07-24 15:00:00,21.8,101.79,58.0,2046.023,1969.128,Mainly Clear,0.18
2016-07-24 16:00:00,21.9,101.76,66.0,1312.552,1259.344,Mainly Clear,0.1
2016-07-24 17:00:00,22.1,101.7,63.0,623.197,588.072,Mainly Clear,0.32
2016-07-24 18:00:00,21.8,101.63,63.0,236.096,209.35,Mainly Clear,0.15
2016-07-24 19:00:00,21.4,101.59,67.0,25.269,2.549,Mainly Clear,0.15
2016-07-24 20:00:00,21.5,101.57,67.0,0.0,0.0,Mainly Clear,0.13
2016-07-24 21:00:00,20.5,101.56,71.0,0.0,0.0,Mainly Clear,0.24
2016-07-24 22:00:00,20.2,101.59,76.0,0.0,0.0,Mainly Clear,0.36
2016-07-24 23:00:00,20.0,101.57,73.0,0.0,0.0,Mainly Clear,0.33
2016-07-25 00:00:00,18.7,101.57,77.0,0.0,0.0,Mainly Clear,0.2
2016-07-25 01:00:00,17.8,101.57,83.0,0.0,0.0,Mainly Clear,0.11
2016-07-25 02:00:00,17.7,101.58,80.0,0.0,0.0,Clear,0.11
2016-07-25 03:00:00,17.0,101.58,81.0,0.0,0.0,Clear,0.08
2016-07-25 04:00:00,16.5,101.61,80.0,0.0,0.0,Clear,0.1
2016-07-25 05:00:00,16.6,101.63,83.0,39.52,16.539,Mainly Clear,0.1
2016-07-25 06:00:00,16.7,101.66,84.0,155.441,130.28,Mainly Clear,0.08
2016-07-25 07:00:00,17.8,101.69,84.0,312.764,284.46,Mainly Clear,0.25
2016-07-25 08:00:00,18.4,101.72,78.0,464.423,432.889,Mostly Cloudy,0.09
2016-07-25 09:00:00,19.5,101.77,71.0,589.639,555.29,Mostly Cloudy,0.07
2016-07-25 10:00:00,20.3,101.75,69.0,630.223,594.933,Mostly Cloudy,0.09
2016-07-25 11:00:00,21.4,101.78,69.0,801.214,761.807,Mostly Cloudy,0.09
2016-07-25 12:00:00,21.8,101.74,73.0,956.83,913.458,Mostly Cloudy,0.07
2016-07-25 13:00:00,20.6,101.72,79.0,799.939,760.563,Mostly Cloudy,0.09
2016-07-25 14:00:00,22.4,101.7,69.0,992.851,948.532,Mostly Cloudy,0.09
2016-07-25 15:00:00,22.6,101.68,77.0,972.09,928.318,Mostly Cloudy,0.07
2016-07-25 16:00:00,22.9,101.63,77.0,858.102,817.269,Mostly Cloudy,0.41
2016-07-25 17:00:00,22.8,101.61,78.0,666.802,630.653,Mostly Cloudy,0.14
2016-07-25 18:00:00,23.4,101.56,72.0,259.334,232.12,Mostly Cloudy,0.58
2016-07-25 19:00:00,23.1,101.54,75.0,23.909,1.214,Mostly Cloudy,0.24
2016-07-25 20:00:00,22.9,101.53,76.0,0.0,0.0,Mostly Cloudy,0.31
2016-07-25 21:00:00,20.9,101.56,81.0,0.0,0.0,Mostly Cloudy,0.8
2016-07-25 22:00:00,21.0,101.6,73.0,0.0,0.0,Mostly Cloudy,0.32
2016-07-25 23:00:00,19.8,101.61,75.0,0.0,0.0,Mainly Clear,0.14
2016-07-26 00:00:00,18.1,101.63,81.0,0.0,0.0,Mainly Clear,0.12
2016-07-26 01:00:00,17.2,101.67,82.0,0.0,0.0,Mainly Clear,0.1
2016-07-26 02:00:00,16.8,101.71,80.0,0.0,0.0,Mainly Clear,0.1
2016-07-26 03:00:00,15.5,101.75,85.0,0.0,0.0,Mainly Clear,0.11
2016-07-26 04:00:00,15.1,101.79,86.0,0.0,0.0,Mainly Clear,0.09
2016-07-26 05:00:00,14.9,101.82,88.0,58.154,34.831,Mainly Clear,0.1
2016-07-26 06:00:00,14.8,101.85,88.0,270.72,243.276,Mainly Clear,0.48
2016-07-26 07:00:00,15.3,101.91,88.0,371.076,341.552,Mainly Clear,0.27
2016-07-26 08:00:00,15.9,101.97,86.0,695.087,658.265,Mostly Cloudy,0.09
2016-07-26 09:00:00,17.5,101.99,79.0,644.427,608.805,Mostly Cloudy,0.07
2016-07-26 10:00:00,18.6,102.01,73.0,967.023,923.385,Mostly Cloudy,0.09
2016-07-26 11:00:00,19.9,102.01,67.0,1051.571,1005.684,Mainly Clear,0.09
2016-07-26 12:00:00,21.4,101.98,65.0,1239.899,1188.788,Mainly Clear,0.07
2016-07-26 13:00:00,20.2,101.95,78.0,1036.158,990.686,Mainly Clear,0.09
2016-07-26 14:00:00,20.6,101.91,76.0,535.759,502.638,Mainly Clear,0.09
2016-07-26 15:00:00,20.8,101.89,79.0,563.387,529.639,Mainly Clear,0.07
2016-07-26 16:00:00,21.7,101.83,77.0,401.115,370.953,Mainly Clear,0.16
2016-07-26 17:00:00,22.1,101.8,71.0,232.035,205.37,Mainly Clear,0.38
2016-07-26 18:00:00,21.6,101.78,73.0,227.321,200.75,Mainly Clear,0.17
2016-07-26 19:00:00,21.9,101.77,69.0,21.181,0.0,Mainly Clear,0.31
2016-07-26 20:00:00,21.8,101.77,68.0,0.0,0.0,Clear,0.22
2016-07-26 21:00:00,20.6,101.79,67.0,0.0,0.0,Clear,0.22
2016-07-26 22:00:00,18.9,101.85,74.0,0.0,0.0,Clear,0.3
2016-07-26 23:00:00,18.1,101.86,77.0,0.0,0.0,Clear,0.21
2016-07-27 00:00:00,17.4,101.87,82.0,0.0,0.0,Clear,0.14
2016-07-27 01:00:00,16.8,101.86,85.0,0.0,0.0,Clear,0.14
2016-07-27 02:00:00,16.1,101.86,83.0,0.0,0.0,Clear,0.13
2016-07-27 03:00:00,15.7,101.86,84.0,0.0,0.0,Clear,0.13
2016-07-27 04:00:00,15.5,101.87,84.0,0.0,0.0,Clear,0.14
2016-07-27 05:00:00,15.0,101.9,88.0,89.708,65.798,Clear,0.12
2016-07-27 06:00:00,15.6,101.95,88.0,351.692,322.577,Clear,0.13
2016-07-27 07:00:00,16.9,101.98,84.0,849.584,808.966,Clear,0.35
2016-07-27 08:00:00,18.9,102.01,85.0,1151.618,1102.993,Mostly Cloudy,0.18
2016-07-27 09:00:00,20.0,102.01,79.0,2264.482,2179.646,Mostly Cloudy,0.09
2016-07-27 10:00:00,20.5,102.0,75.0,2653.737,2553.745,Mostly Cloudy,0.09
2016-07-27 11:00:00,21.5,102.0,74.0,3004.25,2889.504,Clear,0.06
2016-07-27 12:00:00,21.9,101.98,73.0,2713.403,2610.973,Clear,0.09
2016-07-27 13:00:00,22.4,101.96,71.0,2654.329,2554.312,Clear,0.08
2016-07-27 14:00:00,22.4,101.92,73.0,2420.26,2329.513,Clear,0.07
2016-07-27 15:00:00,23.5,101.85,71.0,1945.103,1871.739,Clear,0.09
2016-07-27 16:00:00,23.7,101.79,70.0,1354.526,1300.085,Clear,0.14
2016-07-27 17:00:00,24.3,101.77,66.0,629.221,593.955,Mainly Clear,0.3
2016-07-27 18:00:00,23.3,101.73,69.0,236.63,209.873,Mainly Clear,0.31
2016-07-27 19:00:00,22.9,101.69,71.0,18.27,0.0,Mainly Clear,0.32
2016-07-27 20:00:00,22.4,101.68,72.0,0.0,0.0,Clear,0.19
2016-07-27 21:00:00,20.9,101.71,76.0,0.0,0.0,Clear,0.28
2016-07-27 22:00:00,20.3,101.77,78.0,0.0,0.0,Clear,0.28
2016-07-27 23:00:00,20.1,101.8,83.0,0.0,0.0,Clear,0.27
2016-07-28 00:00:00,20.1,101.81,86.0,0.0,0.0,Clear,0.13
2016-07-28 01:00:00,19.6,101.8,83.0,0.0,0.0,Clear,0.11
2016-07-28 02:00:00,16.9,101.83,89.0,0.0,0.0,Clear,0.1
2016-07-28 03:00:00,18.0,101.86,87.0,0.0,0.0,Clear,0.1
2016-07-28 04:00:00,18.3,101.88,89.0,0.0,0.0,Clear,0.09
2016-07-28 05:00:00,18.3,101.89,90.0,55.567,32.292,Clear,0.09
2016-07-28 06:00:00,18.1,101.94,90.0,264.962,237.635,Clear,0.71
2016-07-28 07:00:00,18.6,101.95,86.0,327.684,299.07,Clear,0.29
2016-07-28 08:00:00,19.2,101.99,82.0,465.94,434.373,Clear,0.08
2016-07-28 09:00:00,20.0,102.0,77.0,405.334,375.082,Clear,0.1
2016-07-28 10:00:00,20.5,101.98,75.0,512.5,479.901,Clear,0.08
2016-07-28 11:00:00,21.1,101.97,74.0,510.376,477.825,Clear,0.08
2016-07-28 12:00:00,22.2,101.94,72.0,648.655,612.934,Clear,0.09
2016-07-28 13:00:00,22.1,101.89,70.0,618.727,583.706,Clear,0.07
2016-07-28 14:00:00,22.6,101.84,71.0,560.256,526.58,Clear,0.09
2016-07-28 15:00:00,23.5,101.79,70.0,534.714,501.617,Clear,0.09
2016-07-28 16:00:00,23.1,101.74,70.0,657.548,621.618,Clear,0.09
2016-07-28 17:00:00,23.1,101.69,70.0,488.586,456.519,Clear,0.11
2016-07-28 18:00:00,23.0,101.6,69.0,257.612,230.433,Clear,0.09
2016-07-28 19:00:00,22.6,101.56,70.0,18.56,0.0,Clear,0.34
2016-07-28 20:00:00,21.5,101.51,76.0,0.0,0.0,Clear,0.19
2016-07-28 21:00:00,19.5,101.52,81.0,0.0,0.0,Clear,0.16
2016-07-28 22:00:00,19.7,101.55,82.0,0.0,0.0,Clear,0.15
2016-07-28 23:00:00,19.9,101.55,83.0,0.0,0.0,Clear,0.17
2016-07-29 00:00:00,19.4,101.54,84.0,0.0,0.0,Clear,0.14
2016-07-29 01:00:00,19.4,101.56,84.0,0.0,0.0,Clear,0.1
2016-07-29 02:00:00,18.9,101.57,86.0,0.0,0.0,Clear,0.09
2016-07-29 03:00:00,18.7,101.56,88.0,0.0,0.0,Clear,0.11
2016-07-29 04:00:00,18.4,101.58,89.0,0.0,0.0,Clear,0.09
2016-07-29 05:00:00,17.9,101.58,90.0,55.32,32.049,Clear,0.1
2016-07-29 06:00:00,17.6,101.57,90.0,190.069,164.234,Clear,0.1
2016-07-29 07:00:00,18.2,101.58,86.0,342.758,313.83,Clear,0.08
2016-07-29 08:00:00,18.9,101.57,83.0,530.711,497.704,Clear,0.15
2016-07-29 09:00:00,19.8,101.57,80.0,930.151,887.474,Clear,0.15
2016-07-29 10:00:00,20.3,101.57,77.0,1189.343,1139.664,Clear,0.08
2016-07-29 11:00:00,20.6,101.53,75.0,2748.92,2645.024,Clear,0.27
2016-07-29 12:00:00,21.3,101.52,73.0,2869.796,2760.833,Clear,0.64
2016-07-29 13:00:00,21.9,101.43,69.0,2083.0,2004.79,Clear,0.35
2016-07-29 14:00:00,22.2,101.38,68.0,2532.689,2437.548,Clear,0.28
2016-07-29 15:00:00,22.7,101.33,65.0,1664.716,1600.707,Clear,0.11
2016-07-29 16:00:00,22.8,101.28,67.0,1328.786,1275.102,Clear,0.13
2016-07-29 17:00:00,22.9,101.22,65.0,647.169,611.483,Clear,0.27
2016-07-29 18:00:00,22.9,101.14,64.0,242.681,215.803,Clear,0.17
2016-07-29 19:00:00,21.2,101.08,71.0,17.855,0.0,Clear,0.18
2016-07-29 20:00:00,20.2,101.07,72.0,0.0,0.0,Clear,0.14
2016-07-29 21:00:00,19.1,101.07,77.0,0.0,0.0,Clear,0.11
2016-07-29 22:00:00,18.3,101.08,82.0,0.0,0.0,Clear,0.09
2016-07-29 23:00:00,18.0,101.07,77.0,0.0,0.0,Clear,0.09
2016-07-30 00:00:00,17.2,101.08,77.0,0.0,0.0,Clear,0.09
2016-07-30 01:00:00,16.4,101.12,81.0,0.0,0.0,Clear,0.14
2016-07-30 02:00:00,15.8,101.11,83.0,0.0,0.0,Clear,0.1
2016-07-30 03:00:00,15.5,101.08,83.0,0.0,0.0,Clear,0.1
2016-07-30 04:00:00,15.1,101.09,84.0,0.0,0.0,Clear,0.1
2016-07-30 05:00:00,14.8,101.11,85.0,37.018,14.084,Mainly Clear,0.09
2016-07-30 06:00:00,15.0,101.15,83.0,178.379,152.773,Mainly Clear,0.08
2016-07-30 07:00:00,15.5,101.19,78.0,398.144,368.046,Mainly Clear,0.09
2016-07-30 08:00:00,16.8,101.22,74.0,642.996,607.407,Mainly Clear,0.1
2016-07-30 09:00:00,17.1,101.22,72.0,764.384,725.885,Mainly Clear,0.1
2016-07-30 10:00:00,18.0,101.27,67.0,601.025,566.414,Mainly Clear,0.22
2016-07-30 11:00:00,18.8,101.32,63.0,1342.693,1288.601,Mainly Clear,0.24
2016-07-30 12:00:00,19.3,101.35,61.0,3044.243,2927.748,Mainly Clear,0.13
2016-07-30 13:00:00,20.1,101.36,58.0,2889.371,2779.576,Mainly Clear,0.08
2016-07-30 14:00:00,20.9,101.32,50.0,2570.178,2473.548,Clear,0.09
2016-07-30 15:00:00,20.8,101.32,53.0,2002.839,1927.466,Clear,0.09
2016-07-30 16:00:00,20.6,101.31,55.0,1372.763,1317.783,Clear,0.09
2016-07-30 17:00:00,21.3,101.28,56.0,647.311,611.622,Clear,0.1
2016-07-30 18:00:00,20.3,101.24,58.0,243.584,216.688,Clear,0.1
2016-07-30 19:00:00,20.0,101.23,63.0,14.269,0.0,Clear,0.1
2016-07-30 20:00:00,18.9,101.21,64.0,0.0,0.0,Mainly Clear,0.1
2016-07-30 21:00:00,17.1,101.22,72.0,0.0,0.0,Mainly Clear,0.09
2016-07-30 22:00:00,16.9,101.23,79.0,0.0,0.0,Mainly Clear,0.09
2016-07-30 23:00:00,16.8,101.26,81.0,0.0,0.0,Mainly Clear,0.36
2016-07-31 00:00:00,16.5,101.27,80.0,0.0,0.0,Mainly Clear,0.22
2016-07-31 01:00:00,16.0,101.26,78.0,0.0,0.0,Mainly Clear,0.09
2016-07-31 02:00:00,16.1,101.27,76.0,0.0,0.0,Mostly Cloudy,0.09
2016-07-31 03:00:00,15.7,101.31,81.0,0.0,0.0,Mostly Cloudy,0.09
2016-07-31 04:00:00,15.4,101.36,81.0,0.0,0.0,Mostly Cloudy,0.09
2016-07-31 05:00:00,14.9,101.4,84.0,65.766,42.302,Mostly Cloudy,0.09
2016-07-31 06:00:00,15.1,101.45,83.0,282.254,254.576,Mostly Cloudy,0.09
2016-07-31 07:00:00,15.2,101.53,81.0,988.542,944.337,Mostly Cloudy,0.09
2016-07-31 08:00:00,16.0,101.61,78.0,1683.448,1618.835,Mostly Cloudy,0.09
2016-07-31 09:00:00,17.0,101.67,73.0,2339.729,2252.064,Mostly Cloudy,0.09
2016-07-31 10:00:00,17.6,101.73,69.0,2727.603,2624.588,Mostly Cloudy,0.33
2016-07-31 11:00:00,17.4,101.76,71.0,3092.107,2973.5,Mostly Cloudy,0.22
2016-07-31 12:00:00,17.9,101.79,68.0,3090.236,2971.711,Mostly Cloudy,0.26
2016-07-31 13:00:00,18.4,101.78,69.0,2972.954,2859.568,Mostly Cloudy,0.5
2016-07-31 14:00:00,18.9,101.78,68.0,2615.683,2517.229,Mostly Cloudy,0.24
2016-07-31 15:00:00,19.1,101.76,66.0,2124.66,2044.953,Mostly Cloudy,0.23
2016-07-31 16:00:00,19.6,101.72,64.0,1421.375,1364.942,Mostly Cloudy,0.13
2016-07-31 17:00:00,19.8,101.69,58.0,668.351,632.165,Clear,0.15
2016-07-31 18:00:00,20.1,101.65,59.0,243.326,216.435,Clear,0.17
2016-07-31 19:00:00,20.0,101.62,59.0,11.287,0.0,Clear,0.17
2016-07-31 20:00:00,18.6,101.62,66.0,0.0,0.0,Mainly Clear,0.21
2016-07-31 21:00:00,17.1,101.63,72.0,0.0,0.0,Mainly Clear,0.28
2016-07-31 22:00:00,15.3,101.65,79.0,0.0,0.0,Mainly Clear,0.25
2016-07-31 23:00:00,15.6,101.67,78.0,0.0,0.0,Clear,0.27
2016-08-01 00:00:00,16.4,101.68,73.0,0.0,0.0,Clear,0.28
2016-08-01 01:00:00,15.9,101.71,79.0,0.0,0.0,Clear,0.14
2016-08-01 02:00:00,14.8,101.71,83.0,0.0,0.0,Clear,0.09
2016-08-01 03:00:00,14.5,101.72,80.0,0.0,0.0,Clear,0.09
2016-08-01 04:00:00,14.7,101.73,83.0,0.0,0.0,Clear,0.09
2016-08-01 05:00:00,14.9,101.74,84.0,21.067,0.0,Clear,0.09
2016-08-01 06:00:00,13.4,101.76,90.0,136.518,111.721,Clear,0.12
2016-08-01 07:00:00,15.7,101.79,89.0,431.82,400.996,Clear,0.12
2016-08-01 08:00:00,17.3,101.8,76.0,395.539,365.496,Clear,0.24
2016-08-01 09:00:00,18.8,101.81,70.0,574.763,540.756,Clear,0.36
2016-08-01 10:00:00,19.4,101.79,76.0,725.281,687.733,Clear,0.07
2016-08-01 11:00:00,19.8,101.77,77.0,1277.807,1225.607,Mainly Clear,0.08
2016-08-01 12:00:00,21.1,101.74,75.0,2105.142,2026.139,Mainly Clear,0.08
2016-08-01 13:00:00,21.6,101.71,66.0,2495.257,2401.591,Mainly Clear,0.08
2016-08-01 14:00:00,21.9,101.66,60.0,2030.354,1954.013,Mainly Clear,0.08
2016-08-01 15:00:00,22.2,101.64,65.0,1494.896,1436.228,Mainly Clear,0.08
2016-08-01 16:00:00,22.2,101.58,54.0,1387.545,1332.125,Mainly Clear,0.13
2016-08-01 17:00:00,21.7,101.5,65.0,670.526,634.289,Mainly Clear,0.46
2016-08-01 18:00:00,21.4,101.49,62.0,245.763,218.823,Mainly Clear,0.24
2016-08-01 19:00:00,22.6,101.46,47.0,11.224,0.0,Mainly Clear,0.14
2016-08-01 20:00:00,22.1,101.43,49.0,0.0,0.0,Mainly Clear,0.12
2016-08-01 21:00:00,19.2,101.45,64.0,0.0,0.0,Mainly Clear,0.2
2016-08-01 22:00:00,18.3,101.46,69.0,0.0,0.0,Mainly Clear,0.25
2016-08-01 23:00:00,17.5,101.49,70.0,0.0,0.0,Mainly Clear,0.21
2016-08-02 00:00:00,16.2,101.49,77.0,0.0,0.0,Mainly Clear,0.21
2016-08-02 01:00:00,16.2,101.51,71.0,0.0,0.0,Mainly Clear,0.09
2016-08-02 02:00:00,16.0,101.52,75.0,0.0,0.0,Mostly Cloudy,0.1
2016-08-02 03:00:00,15.6,101.53,78.0,0.0,0.0,Mostly Cloudy,0.1
2016-08-02 04:00:00,15.2,101.56,80.0,0.0,0.0,Mostly Cloudy,0.09
2016-08-02 05:00:00,14.9,101.62,79.0,66.22,42.747,Mostly Cloudy,0.1
2016-08-02 06:00:00,14.7,101.63,79.0,291.35,263.486,Thunderstorms,0.73
2016-08-02 07:00:00,14.9,101.66,77.0,962.136,918.625,Thunderstorms,0.4
2016-08-02 08:00:00,15.1,101.7,80.0,1783.047,1715.172,Cloudy,0.08
2016-08-02 09:00:00,15.7,101.75,74.0,2369.092,2280.309,Thunderstorms,0.09
2016-08-02 10:00:00,15.3,101.81,77.0,2810.274,2703.822,Rain Showers,0.07
2016-08-02 11:00:00,15.2,101.86,78.0,3050.142,2933.387,Cloudy,0.08
2016-08-02 12:00:00,15.8,101.88,81.0,3097.18,2978.347,Cloudy,0.07
2016-08-02 13:00:00,15.9,101.93,75.0,2968.303,2855.118,Cloudy,0.08
2016-08-02 14:00:00,15.6,101.97,83.0,2679.637,2578.59,Rain Showers,0.08
2016-08-02 15:00:00,15.5,101.98,87.0,2003.487,1928.091,Rain,0.07
2016-08-02 16:00:00,15.8,101.99,86.0,1394.742,1339.108,Rain,0.14
2016-08-02 17:00:00,17.1,102.0,79.0,670.878,634.633,Cloudy,0.5
2016-08-02 18:00:00,16.9,102.01,80.0,250.491,223.456,Cloudy,0.16
2016-08-02 19:00:00,16.0,102.03,81.0,8.311,0.0,Rain,0.14
2016-08-02 20:00:00,16.0,102.05,83.0,0.0,0.0,Cloudy,0.33
2016-08-02 21:00:00,16.0,102.07,82.0,0.0,0.0,Cloudy,0.76
2016-08-02 22:00:00,15.9,102.13,85.0,0.0,0.0,Cloudy,0.55
2016-08-02 23:00:00,16.2,102.17,82.0,0.0,0.0,Mostly Cloudy,0.22
2016-08-03 00:00:00,15.3,102.15,85.0,0.0,0.0,Mostly Cloudy,0.1
2016-08-03 01:00:00,15.6,102.19,87.0,0.0,0.0,Mostly Cloudy,0.18
2016-08-03 02:00:00,15.9,102.21,87.0,0.0,0.0,Cloudy,0.11
2016-08-03 03:00:00,15.6,102.24,87.0,0.0,0.0,Cloudy,0.08
2016-08-03 04:00:00,15.5,102.28,85.0,0.0,0.0,Cloudy,0.1
2016-08-03 05:00:00,14.9,102.31,88.0,57.445,34.135,Cloudy,0.08
2016-08-03 06:00:00,14.3,102.37,95.0,284.617,256.89,Rain,0.1
2016-08-03 07:00:00,14.3,102.41,95.0,980.682,936.685,Fog,0.19
2016-08-03 08:00:00,14.6,102.43,94.0,1773.048,1705.504,Cloudy,0.07
2016-08-03 09:00:00,15.1,102.44,92.0,2342.395,2254.628,Cloudy,0.08
2016-08-03 10:00:00,15.6,102.47,88.0,2799.742,2693.731,Cloudy,0.07
2016-08-03 11:00:00,16.9,102.49,80.0,3103.749,2984.624,Cloudy,0.08
2016-08-03 12:00:00,17.4,102.51,75.0,3037.091,2920.909,Cloudy,0.07
2016-08-03 13:00:00,19.7,102.49,65.0,2973.039,2859.649,Cloudy,0.08
2016-08-03 14:00:00,19.2,102.48,70.0,2639.078,2539.679,Mostly Cloudy,0.07
2016-08-03 15:00:00,19.7,102.46,70.0,2029.35,1953.045,Mostly Cloudy,0.08
2016-08-03 16:00:00,20.0,102.41,69.0,1373.002,1318.014,Mostly Cloudy,0.07
2016-08-03 17:00:00,20.2,102.35,68.0,624.423,589.269,Mainly Clear,0.12
2016-08-03 18:00:00,19.1,102.3,71.0,243.137,216.249,Mainly Clear,0.08
2016-08-03 19:00:00,18.5,102.23,73.0,6.92,0.0,Mainly Clear,0.16
2016-08-03 20:00:00,18.0,102.19,76.0,0.0,0.0,Clear,0.2
2016-08-03 21:00:00,16.2,102.18,83.0,0.0,0.0,Clear,0.28
2016-08-03 22:00:00,15.6,102.16,88.0,0.0,0.0,Clear,0.27
2016-08-03 23:00:00,16.3,102.14,84.0,0.0,0.0,Mainly Clear,0.2
2016-08-04 00:00:00,15.9,102.12,84.0,0.0,0.0,Mainly Clear,0.1
2016-08-04 01:00:00,16.0,102.11,85.0,0.0,0.0,Mainly Clear,0.1
2016-08-04 02:00:00,15.0,102.07,87.0,0.0,0.0,Mainly Clear,0.08
2016-08-04 03:00:00,15.8,102.06,85.0,0.0,0.0,Mainly Clear,0.1
