date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Rain Showers,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Grains,Snow Showers,Thunderstorms,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2017-10-21 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,100.01,94.0,0.0,0.0,0.27
2017-10-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,100.03,94.0,0.0,0.0,0.3
2017-10-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,100.07,96.0,0.0,0.0,0.22
2017-10-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.6,100.21,97.0,0.0,0.0,0.26
2017-10-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.3,100.29,96.0,0.0,0.0,0.31
2017-10-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,100.46,84.0,0.0,0.0,0.3
2017-10-22 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.3,100.62,85.0,0.0,0.0,0.29
2017-10-22 06:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.7,100.79,77.0,3.932,0.0,0.28
2017-10-22 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,100.98,79.0,125.361,100.777,0.37
2017-10-22 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,101.19,82.0,263.009,235.721,0.4
2017-10-22 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.6,101.36,80.0,428.9,398.14,0.31
2017-10-22 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,101.55,76.0,1622.904,1560.233,0.3
2017-10-22 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.2,101.69,74.0,1754.533,1687.6,0.2
2017-10-22 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.4,101.88,69.0,450.733,419.498,0.21
2017-10-22 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.0,101.98,70.0,406.223,375.951,0.25
2017-10-22 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,102.05,72.0,299.043,271.021,0.42
2017-10-22 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.8,102.16,76.0,165.325,139.972,0.37
2017-10-22 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.3,102.31,78.0,65.783,42.319,0.46
2017-10-22 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,102.34,76.0,0.0,0.0,0.57
2017-10-22 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,102.43,76.0,0.0,0.0,0.46
2017-10-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.6,102.55,75.0,0.0,0.0,0.49
2017-10-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.4,102.7,83.0,0.0,0.0,0.34
2017-10-22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.1,102.83,73.0,0.0,0.0,0.27
2017-10-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.6,102.9,79.0,0.0,0.0,0.29
2017-10-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.6,103.0,86.0,0.0,0.0,0.34
2017-10-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,103.08,87.0,0.0,0.0,0.44
2017-10-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.8,103.18,92.0,0.0,0.0,0.3
2017-10-23 02:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5,103.26,92.0,0.0,0.0,0.25
2017-10-23 03:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,103.33,94.0,0.0,0.0,0.2
2017-10-23 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,103.38,94.0,0.0,0.0,0.22
2017-10-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.2,103.42,91.0,0.0,0.0,0.21
2017-10-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.4,103.49,93.0,5.143,0.0,0.22
2017-10-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7,103.51,92.0,338.134,309.303,0.26
2017-10-23 08:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,103.56,88.0,701.826,664.842,0.33
2017-10-23 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,103.62,84.0,1135.295,1087.123,0.49
2017-10-23 10:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,103.69,83.0,442.637,411.579,0.3
2017-10-23 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,103.75,85.0,480.715,448.823,2.26
2017-10-23 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,103.78,82.0,481.588,449.676,1.54
2017-10-23 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,103.76,75.0,1577.037,1515.816,3.4
2017-10-23 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,103.73,72.0,2072.518,1994.682,0.36
2017-10-23 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,103.71,68.0,715.03,677.73,0.18
2017-10-23 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,103.69,71.0,447.862,416.69,0.18
2017-10-23 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,103.72,71.0,4.031,0.0,0.31
2017-10-23 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,103.75,74.0,0.0,0.0,0.61
2017-10-23 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,103.75,73.0,0.0,0.0,1.25
2017-10-23 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,103.76,79.0,0.0,0.0,0.42
2017-10-23 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,103.73,77.0,0.0,0.0,0.34
2017-10-23 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,103.76,89.0,0.0,0.0,0.72
2017-10-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.8,103.79,85.0,0.0,0.0,3.33
2017-10-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.5,103.78,87.0,0.0,0.0,0.87
2017-10-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,103.78,93.0,0.0,0.0,0.76
2017-10-24 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,103.75,95.0,0.0,0.0,0.37
2017-10-24 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,103.69,95.0,0.0,0.0,0.26
2017-10-24 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,103.65,93.0,0.0,0.0,0.32
2017-10-24 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103.54,97.0,0.0,0.0,0.34
2017-10-24 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,103.52,96.0,0.0,0.0,0.31
2017-10-24 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,103.45,94.0,119.327,94.857,0.34
2017-10-24 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1,103.43,97.0,317.587,289.183,0.42
2017-10-24 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1,103.39,96.0,2319.259,2232.369,0.26
2017-10-24 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.4,103.35,83.0,2575.265,2478.432,0.52
2017-10-24 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.6,103.3,84.0,2983.686,2869.834,0.59
2017-10-24 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.7,103.22,77.0,2391.5,2301.86,0.39
2017-10-24 13:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.6,103.1,79.0,2440.4,2348.875,0.29
2017-10-24 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,102.97,83.0,1897.263,1825.543,0.35
2017-10-24 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,102.85,81.0,1220.461,1169.903,0.38
2017-10-24 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,102.74,83.0,275.203,247.669,0.37
2017-10-24 17:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.4,102.67,88.0,0.0,0.0,0.37
2017-10-24 18:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.4,102.59,94.0,0.0,0.0,0.5
2017-10-24 19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,102.52,97.0,0.0,0.0,0.35
2017-10-24 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,102.45,98.0,0.0,0.0,0.38
2017-10-24 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,102.37,97.0,0.0,0.0,0.36
2017-10-24 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.6,102.28,97.0,0.0,0.0,1.54
2017-10-24 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.9,102.26,97.0,0.0,0.0,1.5
2017-10-25 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,102.19,97.0,0.0,0.0,0.98
2017-10-25 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1,102.15,98.0,0.0,0.0,0.95
2017-10-25 02:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,102.1,98.0,0.0,0.0,0.86
2017-10-25 03:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,102.0,98.0,0.0,0.0,0.32
2017-10-25 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,101.94,98.0,0.0,0.0,0.49
2017-10-25 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,101.87,96.0,0.0,0.0,0.29
2017-10-25 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3,101.81,91.0,32.168,9.322,0.27
2017-10-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.4,101.74,90.0,496.554,464.31,0.22
2017-10-25 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.4,101.72,93.0,1367.686,1312.856,0.47
2017-10-25 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1,101.74,94.0,1754.595,1687.661,0.35
2017-10-25 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.4,101.76,96.0,1733.132,1666.902,0.36
2017-10-25 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,101.8,95.0,1593.919,1532.166,0.91
2017-10-25 12:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,101.84,95.0,469.167,437.528,0.45
2017-10-25 13:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,101.82,95.0,1361.642,1306.992,0.34
2017-10-25 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,101.82,97.0,430.245,399.455,0.43
2017-10-25 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,101.83,93.0,258.449,231.253,0.33
2017-10-25 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,101.91,84.0,64.948,41.499,0.26
2017-10-25 17:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.9,101.94,82.0,0.0,0.0,0.2
2017-10-25 18:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.8,101.95,89.0,0.0,0.0,0.18
2017-10-25 19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.3,102.02,94.0,0.0,0.0,0.21
2017-10-25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.5,102.1,89.0,0.0,0.0,0.51
2017-10-25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.2,102.16,94.0,0.0,0.0,0.59
2017-10-25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.6,102.22,96.0,0.0,0.0,0.47
2017-10-25 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,102.33,95.0,0.0,0.0,1.12
2017-10-26 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,102.33,97.0,0.0,0.0,0.82
2017-10-26 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,102.43,90.0,0.0,0.0,0.3
2017-10-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.7,102.47,92.0,0.0,0.0,0.27
2017-10-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.3,102.51,95.0,0.0,0.0,0.27
2017-10-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.6,102.49,93.0,0.0,0.0,0.23
2017-10-26 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,102.49,93.0,0.0,0.0,0.23
2017-10-26 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,102.49,94.0,0.0,0.0,0.21
2017-10-26 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,102.5,95.0,81.339,57.585,0.32
2017-10-26 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.2,102.53,97.0,187.255,161.475,0.3
2017-10-26 09:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.8,102.59,96.0,297.169,269.185,0.41
2017-10-26 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.9,102.63,91.0,458.699,427.29,0.63
2017-10-26 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.0,102.65,89.0,500.509,468.177,0.53
2017-10-26 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.7,102.66,90.0,492.777,460.617,1.43
2017-10-26 13:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.6,102.61,87.0,434.676,403.791,3.04
2017-10-26 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,102.56,87.0,330.187,301.521,0.67
2017-10-26 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,102.55,86.0,193.203,167.307,0.42
2017-10-26 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,102.53,88.0,46.5,23.392,0.33
2017-10-26 17:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.2,102.5,87.0,0.0,0.0,0.29
2017-10-26 18:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.9,102.47,92.0,0.0,0.0,0.25
2017-10-26 19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.2,102.44,95.0,0.0,0.0,0.73
2017-10-26 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,102.43,97.0,0.0,0.0,1.84
2017-10-26 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,102.46,97.0,0.0,0.0,1.8
2017-10-26 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,102.47,97.0,0.0,0.0,1.37
2017-10-26 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.3,102.44,97.0,0.0,0.0,1.17
2017-10-27 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.7,102.45,98.0,0.0,0.0,0.93
2017-10-27 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4,102.45,98.0,0.0,0.0,1.64
2017-10-27 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,102.44,98.0,0.0,0.0,1.58
2017-10-27 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,102.41,98.0,0.0,0.0,0.68
2017-10-27 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102.38,98.0,0.0,0.0,0.3
2017-10-27 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102.37,99.0,0.0,0.0,0.31
2017-10-27 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,102.35,99.0,0.0,0.0,0.3
2017-10-27 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,102.34,99.0,56.695,33.399,0.29
2017-10-27 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.8,102.34,99.0,166.668,141.289,0.33
2017-10-27 09:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,102.35,99.0,331.267,302.579,0.58
2017-10-27 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6,102.36,92.0,426.301,395.597,0.79
2017-10-27 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,102.35,90.0,473.396,441.665,1.11
2017-10-27 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,102.33,91.0,465.837,434.272,1.02
2017-10-27 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,102.29,88.0,407.879,377.572,0.27
2017-10-27 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,102.21,84.0,303.795,275.676,0.27
2017-10-27 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,102.14,84.0,166.086,140.719,0.21
2017-10-27 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,102.11,83.0,317.882,289.472,0.25
2017-10-27 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,102.09,86.0,0.0,0.0,0.31
2017-10-27 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,102.05,92.0,0.0,0.0,0.52
2017-10-27 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,102.03,97.0,0.0,0.0,1.05
2017-10-27 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.2,101.98,97.0,0.0,0.0,0.51
2017-10-27 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,101.93,98.0,0.0,0.0,0.4
2017-10-27 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,101.93,98.0,0.0,0.0,0.29
2017-10-27 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,101.89,98.0,0.0,0.0,1.1
2017-10-28 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,101.87,99.0,0.0,0.0,0.67
2017-10-28 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,101.84,98.0,0.0,0.0,0.3
2017-10-28 02:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,101.84,98.0,0.0,0.0,0.36
2017-10-28 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,101.82,99.0,0.0,0.0,0.32
2017-10-28 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,101.77,99.0,0.0,0.0,0.28
2017-10-28 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,101.75,99.0,0.0,0.0,0.17
2017-10-28 06:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,101.76,99.0,0.667,0.0,0.19
2017-10-28 07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,101.71,100.0,104.927,80.731,0.19
2017-10-28 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6,101.71,99.0,175.211,149.666,0.21
2017-10-28 09:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,101.7,99.0,1056.959,1010.928,0.47
2017-10-28 10:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,101.71,99.0,1591.462,1529.786,0.41
2017-10-28 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,101.69,95.0,1477.894,1419.746,0.36
2017-10-28 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,101.63,87.0,943.76,900.729,1.02
2017-10-28 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,101.59,86.0,1073.693,1027.208,0.36
2017-10-28 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,101.51,82.0,1580.856,1519.515,0.35
2017-10-28 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,101.46,86.0,973.174,929.374,0.37
2017-10-28 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,101.43,83.0,164.72,139.379,0.26
2017-10-28 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,101.41,86.0,0.0,0.0,0.44
2017-10-28 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,101.38,95.0,0.0,0.0,0.36
2017-10-28 19:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,101.36,96.0,0.0,0.0,0.31
2017-10-28 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,101.38,98.0,0.0,0.0,0.28
2017-10-28 21:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,101.39,99.0,0.0,0.0,0.43
2017-10-28 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,101.43,99.0,0.0,0.0,0.45
2017-10-28 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,101.47,100.0,0.0,0.0,0.44
2017-10-29 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,101.49,100.0,0.0,0.0,0.84
